_id,text
ObjectId(59fd5f6bc1668e6f02250c07),"Trying to make an after hook on my user service that will be called by all the user service methods to remove private fields (like email, phone number...) if the user entry is not the one of the connected and authenticated user As a first attempt, I did something like this:
commonHooks.when(
		hook => (hook.id==null || hook.params.user.id != hook.id),
		commonHooks.pluck('id','username','avatar') 
		)
But, in that case, for the find() method, if the entry for the connected user is in the results, it would also be ""plucked"" . So is there a possibility to make a hook that would run on each entry of the returned array promise rather than on a whole level?"
ObjectId(59fd5f6bc1668e6f02250c08),"Why not check if result.data || result is an array and then loop thru all elements?
Trying to make an after hook on my user service that will be called by all the user service methods to remove private fields (like email, phone number...) if the user entry is not the one of the connected and authenticated user As a first attempt, I did something like this:
commonHooks.when(
		hook => (hook.id==null || hook.params.user.id != hook.id),
		commonHooks.pluck('id','username','avatar') 
		)
But, in that case, for the find() method, if the entry for the connected user is in the results, it would also be ""plucked"" . So is there a possibility to make a hook that would run on each entry of the returned array promise rather than on a whole level?"
ObjectId(59fd5f6bc1668e6f02250c09),"I'm trying to do the ""Test Login with OAuth"""
ObjectId(59fd5f6bc1668e6f02250c0a),but I saw the same example in the documentation (I spent a lot of time trying to find it again but just gave up)
ObjectId(59fd5f6bc1668e6f02250c0b),"If you uncomment the populate do you get the users results? You might need to change your hook to this:
    all: [
      unless( isProvider('server'), validateJwt(), fetchClientProfile(), restrictToAdmin() )
    ],

As you are still trying to validate the JWT when the request is internal."
ObjectId(59fd5f6cc1668e6f02250c0c),what are you trying to do @bichenkk
ObjectId(59fd5f6cc1668e6f02250c0d),"I am new to feathers. I am trying to create a view with redirect that uses feathers hooks. From what I've seen, for hooks to work, it should be a service. After using generator to create custom service, there are method implementations in *.class.js. I can't see how I can access hook data in GET though. Any hints? Am I supposed to pass with from within *.service.js?"
ObjectId(59fd5f6cc1668e6f02250c0e),"So I couldn’t reach a email or password when I’m trying to log in then I came to config -> default.json and changed ""usernameField"": ""email"", to ""usernameField"": ""emails.address"", and was able to reach it with post request that has next body
{
""emails.address"":""test@user.com"",
""services.password.bcrypt"":""a2c96d518f1099a3b6afe29e443340f9f5fdf1289853fc034908444f2bcb8982"",
""strategy"":""local""
}"
ObjectId(59fd5f6cc1668e6f02250c0f),"essentially, i’m trying to ensure that any and every error on the server is logged. i’m finding that certain errors are slipping through."
ObjectId(59fd5f6cc1668e6f02250c10),"okay, I'm trying to populate on a before hook of find"
ObjectId(59fd5f6cc1668e6f02250c11),"@ellipticaldoor First check you are using the latest version of the adapters. Your service is configured to return an ORM response instead of POJO. The latest adapters default to POJO. You have to use lean:true for mongodb and raw:true for sequelize in older adapters.
okay, I'm trying to populate on a before hook of find"
ObjectId(59fd5f6cc1668e6f02250c12),I'm really trying to figure out how to simulate it in mocha tests
ObjectId(59fd5f6cc1668e6f02250c13),@btheo what are you trying to do?
ObjectId(59fd5f6cc1668e6f02250c14),First time I am trying to dig into framework code. Usually it ends up not good as I don't understand anything but now I give it another shot
ObjectId(59fd5f6cc1668e6f02250c15),Does anyone have experience or knowledge on trying to set up Sequelize database transactions with the feathers framework?
ObjectId(59fd5f6cc1668e6f02250c16),"@merik, I’ve run into this before when trying to serialize an error into a plain JS object."
ObjectId(59fd5f6cc1668e6f02250c17),I’m trying to do this
ObjectId(59fd5f6cc1668e6f02250c18),@marshall thanks for the response! So I’m still kinda new to the complexity of errors. And I’m not completely sure what the warning indicates. I do understand there is an issue with trying to serialize a self referencing object. Does serialization take place any time your piping to stderr and stdout and would that warning indicate we are trying to pass some self referencing object to stderr? Or is there another process that requires serialization that I am not thinking of. I thought the idea with throwing errors object is JS reads the object and then pipes out the properties that it is looking for to stderr and those properties should always be strings already. My view of this is probably too simplistic but I would love to understand the exact process and why in this case it is failing.
ObjectId(59fd5f6cc1668e6f02250c19),I am trying to think about what kind of busniess use cases would be complicated and error prone
ObjectId(59fd5f6cc1668e6f02250c1a),@ryder & @eddyystop I believe there is an outstanding issue with using a service under multiple paths. I think there is issue on GitHub. I think from when I last tried it works but express throws some logging into the console due to headers trying to be written again. https://github.com/feathersjs/feathers/issues/566
ObjectId(59fd5f6cc1668e6f02250c1b),and honestly I was just trying to start up a conversation about something I don’t know a ton about
ObjectId(59fd5f6cc1668e6f02250c1c),I am trying to upload a file to the server using multer (in a middleware) and I would like to be able to retrieve some information (like the id of the connected user) to define the path where to write this file. I could probably do it by uploading the file into a temp file in my multer middleware and rename it with a hook in my service (that has access to the user connected id). But it would be cleaner whithout having to write a temp file
ObjectId(59fd5f6cc1668e6f02250c1d),"Well, after 7 long hours, I figured it out... However, I don't understand why (if someone read this and can lighten me ^^). The main problem was that the server was sending an html page with the error instead of sending json. I just change this part of my code :
// Original

mongoose.connect(app.get('mongodb'), (err) => {
    if (err) {
      throw new Error('Error while trying to connect to mongo')
    }

    mongoose.Promise = global.Promise

    // Services startup
})

into
// Resolves the problem

mongoose.connect(app.get('mongodb'))
mongoose.Promise = global.Promise

// Services startup
"
ObjectId(59fd5f6cc1668e6f02250c1e),Hey! I’m trying to get Feathers up and running based off the instructions off the homepage and every time I run npm start it tells me it’s missing a module. I ran npm install thinking that’d resolve the deps but it didn’t. Am I missing something?
ObjectId(59fd5f6cc1668e6f02250c1f),"Hi all, I am trying to bypass the following issue: https://github.com/feathersjs/feathers-authentication/issues/293 As I understood, the commented code placed in the following file should provide some sort of resolution : https://github.com/feathersjs/feathers-authentication/blob/master/src/socket/handler.js I uncommented the code and set a debug point in line 114 and somehow the line doesn't get executed when a user record is updated. Could anyone please assist ? am I missing something [high probability 😉] ? thanks !"
ObjectId(59fd5f6cc1668e6f02250c21),@v1p what are you trying to accomplish by passing custom headers?
ObjectId(59fd5f6cc1668e6f02250c20),I am trying to add custom GET parameters to url like ?test=1
ObjectId(59fd5f6cc1668e6f02250c22),@smixx : I was trying to setup context using a custom header in a multi-tentant setup
ObjectId(59fd5f6cc1668e6f02250c23),I assume this is how you are trying to do it ?
ObjectId(59fd5f6cc1668e6f02250c24),"If you can share the file, it'll be easier to understand what exactly you are trying to do"
ObjectId(59fd5f6cc1668e6f02250c25),"Can you share a bit of context, that where exactly you are trying to access it ?"
ObjectId(59fd5f6dc1668e6f02250c26),thanks @eddyystop - I'll check out the populate hook. Just trying to figure out a way to implement GET /teams and GET /teams/1/members
ObjectId(59fd5f6dc1668e6f02250c27),Because I am trying to get it to work with custom primary key and it won't work at all.
ObjectId(59fd5f6dc1668e6f02250c28),I only patch inside database and trying to populate the fields
